case_id,replicate_id,temperature,time_months,content_percent
robust_03,357,25.0000,36.0000,93.243241
robust_03,358,25.0000,0.0000,98.990842
robust_03,358,25.0000,12.0000,97.798932
robust_03,358,25.0000,24.0000,95.157092
robust_03,358,25.0000,36.0000,94.079697
robust_03,359,25.0000,0.0000,104.364119
robust_03,359,25.0000,12.0000,99.120193
robust_03,359,25.0000,24.0000,98.196917
robust_03,359,25.0000,36.0000,94.519015
robust_03,360,25.0000,0.0000,101.038920
robust_03,360,25.0000,12.0000,98.129309
robust_03,360,25.0000,24.0000,92.234348
robust_03,360,25.0000,36.0000,92.196431
robust_03,361,25.0000,0.0000,98.030517
robust_03,361,25.0000,12.0000,99.141375
robust_03,361,25.0000,24.0000,96.413003
robust_03,361,25.0000,36.0000,94.051899
robust_03,362,25.0000,0.0000,100.940764
robust_03,362,25.0000,12.0000,98.834256
robust_03,362,25.0000,24.0000,94.530669
robust_03,362,25.0000,36.0000,95.875913
robust_03,363,25.0000,0.0000,97.878083
robust_03,363,25.0000,12.0000,97.326720
robust_03,363,25.0000,24.0000,98.238799
robust_03,363,25.0000,36.0000,91.919703
robust_03,364,25.0000,0.0000,101.656687
robust_03,364,25.0000,12.0000,99.814842
robust_03,364,25.0000,24.0000,96.851016
robust_03,364,25.0000,36.0000,91.455345
robust_03,365,25.0000,0.0000,97.695121
robust_03,365,25.0000,12.0000,98.131429
robust_03,365,25.0000,24.0000,93.933894
robust_03,365,25.0000,36.0000,90.815596
robust_03,366,25.0000,0.0000,98.585064
robust_03,366,25.0000,12.0000,98.758561
robust_03,366,25.0000,24.0000,96.642823
robust_03,366,25.0000,36.0000,92.793487
robust_03,367,25.0000,0.0000,104.140575
robust_03,367,25.0000,12.0000,98.280536
robust_03,367,25.0000,24.0000,97.062889
robust_03,367,25.0000,36.0000,92.627371
robust_03,368,25.0000,0.0000,98.497318
robust_03,368,25.0000,12.0000,101.571982
robust_03,368,25.0000,24.0000,94.606697
robust_03,368,25.0000,36.0000,97.363181
robust_03,369,25.0000,0.0000,101.118217
robust_03,369,25.0000,12.0000,100.592579
robust_03,369,25.0000,24.0000,95.530316
robust_03,369,25.0000,36.0000,93.999691
robust_03,370,25.0000,0.0000,101.653478
robust_03,370,25.0000,12.0000,99.513548
robust_03,370,25.0000,24.0000,96.618056
robust_03,370,25.0000,36.0000,96.478877
robust_03,371,25.0000,0.0000,99.967543
robust_03,371,25.0000,12.0000,100.892879
robust_03,371,25.0000,24.0000,95.933485
robust_03,371,25.0000,36.0000,90.185280
robust_03,372,25.0000,0.0000,99.085206
robust_03,372,25.0000,12.0000,98.508074
robust_03,372,25.0000,24.0000,98.475902
robust_03,372,25.0000,36.0000,89.818290
robust_03,373,25.0000,0.0000,102.806302
robust_03,373,25.0000,12.0000,99.748162
robust_03,373,25.0000,24.0000,96.334284
robust_03,373,25.0000,36.0000,94.211559
robust_03,374,25.0000,0.0000,100.358498
robust_03,374,25.0000,12.0000,99.052652
robust_03,374,25.0000,24.0000,98.052426
robust_03,374,25.0000,36.0000,90.797867
robust_03,375,25.0000,0.0000,98.275426
robust_03,375,25.0000,12.0000,96.616967
robust_03,375,25.0000,24.0000,97.308054
robust_03,375,25.0000,36.0000,92.080793
robust_03,376,25.0000,0.0000,95.992283
robust_03,376,25.0000,12.0000,97.742217
robust_03,376,25.0000,24.0000,94.365406
robust_03,376,25.0000,36.0000,94.778053
robust_03,377,25.0000,0.0000,98.091590
robust_03,377,25.0000,12.0000,94.906504
robust_03,377,25.0000,24.0000,97.312883
robust_03,377,25.0000,36.0000,95.635398
robust_03,378,25.0000,0.0000,99.366330
robust_03,378,25.0000,12.0000,97.780541
robust_03,378,25.0000,24.0000,97.532282
robust_03,378,25.0000,36.0000,92.971547
robust_03,379,25.0000,0.0000,100.792250
robust_03,379,25.0000,12.0000,98.177180
robust_03,379,25.0000,24.0000,98.095814
robust_03,379,25.0000,36.0000,94.311798
robust_03,380,25.0000,0.0000,98.678882
robust_03,380,25.0000,12.0000,97.636678
robust_03,380,25.0000,24.0000,98.199529
robust_03,380,25.0000,36.0000,95.002718
robust_03,381,25.0000,0.0000,101.087756
robust_03,381,25.0000,12.0000,99.030044
robust_03,381,25.0000,24.0000,93.128312
robust_03,381,25.0000,36.0000,94.599549
robust_03,382,25.0000,0.0000,102.093818
robust_03,382,25.0000,12.0000,99.841856
robust_03,382,25.0000,24.0000,96.802941
robust_03,382,25.0000,36.0000,94.057573
robust_03,383,25.0000,0.0000,101.400083
robust_03,383,25.0000,12.0000,99.108277
robust_03,383,25.0000,24.0000,97.064791
robust_03,383,25.0000,36.0000,94.674725
robust_03,384,25.0000,0.0000,99.470822
robust_03,384,25.0000,12.0000,97.664857
robust_03,384,25.0000,24.0000,97.481454
robust_03,384,25.0000,36.0000,93.464087
robust_03,385,25.0000,0.0000,101.219625
robust_03,385,25.0000,12.0000,99.616852
robust_03,385,25.0000,24.0000,96.950181
robust_03,385,25.0000,36.0000,96.527656
robust_03,386,25.0000,0.0000,97.436915
robust_03,386,25.0000,12.0000,99.365762
robust_03,386,25.0000,24.0000,93.625734
robust_03,386,25.0000,36.0000,95.462230
robust_03,387,25.0000,0.0000,99.355716
robust_03,387,25.0000,12.0000,97.243708
robust_03,387,25.0000,24.0000,94.436721
robust_03,387,25.0000,36.0000,93.994714
robust_03,388,25.0000,0.0000,101.723627
robust_03,388,25.0000,12.0000,97.847636
robust_03,388,25.0000,24.0000,96.981984
robust_03,388,25.0000,36.0000,96.923548
robust_03,389,25.0000,0.0000,102.453038
robust_03,389,25.0000,12.0000,99.609972
robust_03,389,25.0000,24.0000,98.090129
robust_03,389,25.0000,36.0000,92.704804
robust_03,390,25.0000,0.0000,100.401014
robust_03,390,25.0000,12.0000,96.981338
robust_03,390,25.0000,24.0000,96.437849
robust_03,390,25.0000,36.0000,92.351399
robust_03,391,25.0000,0.0000,99.755013
robust_03,391,25.0000,12.0000,97.554622
robust_03,391,25.0000,24.0000,96.665460
robust_03,391,25.0000,36.0000,95.627408
robust_03,392,25.0000,0.0000,103.782629
robust_03,392,25.0000,12.0000,100.828302
robust_03,392,25.0000,24.0000,94.514545
robust_03,392,25.0000,36.0000,97.051225
robust_03,393,25.0000,0.0000,101.462930
robust_03,393,25.0000,12.0000,95.621711
robust_03,393,25.0000,24.0000,95.237513
robust_03,393,25.0000,36.0000,96.299023
robust_03,394,25.0000,0.0000,102.246650
robust_03,394,25.0000,12.0000,97.332827
robust_03,394,25.0000,24.0000,93.582004
robust_03,394,25.0000,36.0000,94.270986
robust_03,395,25.0000,0.0000,102.217019
robust_03,395,25.0000,12.0000,99.447145
robust_03,395,25.0000,24.0000,93.613977
robust_03,395,25.0000,36.0000,95.380455
robust_03,396,25.0000,0.0000,99.453082
robust_03,396,25.0000,12.0000,99.487438
robust_03,396,25.0000,24.0000,95.827222
robust_03,396,25.0000,36.0000,92.782855
robust_03,397,25.0000,0.0000,98.636682
robust_03,397,25.0000,12.0000,95.797720
robust_03,397,25.0000,24.0000,96.127600
robust_03,397,25.0000,36.0000,92.674302
robust_03,398,25.0000,0.0000,99.268197
robust_03,398,25.0000,12.0000,97.415330
robust_03,398,25.0000,24.0000,97.194650
robust_03,398,25.0000,36.0000,91.592822
robust_03,399,25.0000,0.0000,98.612380
robust_03,399,25.0000,12.0000,97.314355
robust_03,399,25.0000,24.0000,95.164444
robust_03,399,25.0000,36.0000,94.273789
robust_03,400,25.0000,0.0000,100.160354
robust_03,400,25.0000,12.0000,96.316937
robust_03,400,25.0000,24.0000,94.422159
robust_03,400,25.0000,36.0000,96.165913
robust_03,401,25.0000,0.0000,97.004179
robust_03,401,25.0000,12.0000,94.778985
robust_03,401,25.0000,24.0000,94.246362
robust_03,401,25.0000,36.0000,96.009116
robust_03,402,25.0000,0.0000,99.345419
robust_03,402,25.0000,12.0000,97.153186
robust_03,402,25.0000,24.0000,98.590239
robust_03,402,25.0000,36.0000,94.212716
robust_03,403,25.0000,0.0000,101.736455
robust_03,403,25.0000,12.0000,94.787345
robust_03,403,25.0000,24.0000,96.771513
robust_03,403,25.0000,36.0000,94.839165
robust_03,404,25.0000,0.0000,101.162949
robust_03,404,25.0000,12.0000,96.667054
robust_03,404,25.0000,24.0000,95.104343
robust_03,404,25.0000,36.0000,90.281946
robust_03,405,25.0000,0.0000,103.733990
robust_03,405,25.0000,12.0000,97.425966
robust_03,405,25.0000,24.0000,100.158461
robust_03,405,25.0000,36.0000,93.033286
robust_03,406,25.0000,0.0000,101.335918
robust_03,406,25.0000,12.0000,99.669975
robust_03,406,25.0000,24.0000,94.369555
robust_03,406,25.0000,36.0000,96.153510
robust_03,407,25.0000,0.0000,100.179257
robust_03,407,25.0000,12.0000,102.183477
robust_03,407,25.0000,24.0000,94.724096
robust_03,407,25.0000,36.0000,94.543825
robust_03,408,25.0000,0.0000,99.237345
robust_03,408,25.0000,12.0000,102.235808
robust_03,408,25.0000,24.0000,92.702366
robust_03,408,25.0000,36.0000,95.003369
robust_03,409,25.0000,0.0000,100.277800
robust_03,409,25.0000,12.0000,96.605986
robust_03,409,25.0000,24.0000,94.186689
robust_03,409,25.0000,36.0000,97.328581
robust_03,410,25.0000,0.0000,100.492219
robust_03,410,25.0000,12.0000,96.518655
robust_03,410,25.0000,24.0000,96.754122
robust_03,410,25.0000,36.0000,92.594207
robust_03,411,25.0000,0.0000,103.232454
robust_03,411,25.0000,12.0000,93.976165
robust_03,411,25.0000,24.0000,96.697511
robust_03,411,25.0000,36.0000,90.805240
robust_03,412,25.0000,0.0000,102.548352
robust_03,412,25.0000,12.0000,98.897176
robust_03,412,25.0000,24.0000,98.655439
robust_03,412,25.0000,36.0000,95.236260
robust_03,413,25.0000,0.0000,97.407802
robust_03,413,25.0000,12.0000,98.312228
robust_03,413,25.0000,24.0000,96.671756
robust_03,413,25.0000,36.0000,93.890371
robust_03,414,25.0000,0.0000,101.606452
robust_03,414,25.0000,12.0000,100.765681
robust_03,414,25.0000,24.0000,94.005473
robust_03,414,25.0000,36.0000,96.562951
robust_03,415,25.0000,0.0000,102.092288
robust_03,415,25.0000,12.0000,94.252543
robust_03,415,25.0000,24.0000,96.642968
robust_03,415,25.0000,36.0000,98.098803
robust_03,416,25.0000,0.0000,98.937167
robust_03,416,25.0000,12.0000,98.371137
robust_03,416,25.0000,24.0000,96.757031
robust_03,416,25.0000,36.0000,94.193303
robust_03,417,25.0000,0.0000,100.622121
robust_03,417,25.0000,12.0000,97.183483
robust_03,417,25.0000,24.0000,97.776694
robust_03,417,25.0000,36.0000,90.349599
robust_03,418,25.0000,0.0000,100.136117
robust_03,418,25.0000,12.0000,100.373807
robust_03,418,25.0000,24.0000,95.321165
robust_03,418,25.0000,36.0000,93.780550
robust_03,419,25.0000,0.0000,98.129926
robust_03,419,25.0000,12.0000,97.822919
robust_03,419,25.0000,24.0000,93.457207
robust_03,419,25.0000,36.0000,89.310377
robust_03,420,25.0000,0.0000,99.481391
robust_03,420,25.0000,12.0000,97.825401
robust_03,420,25.0000,24.0000,97.672091
robust_03,420,25.0000,36.0000,93.811215
robust_03,421,25.0000,0.0000,97.549801
robust_03,421,25.0000,12.0000,98.351067
robust_03,421,25.0000,24.0000,95.721349
robust_03,421,25.0000,36.0000,93.756653
robust_03,422,25.0000,0.0000,98.477622
robust_03,422,25.0000,12.0000,94.466588
robust_03,422,25.0000,24.0000,96.015289
robust_03,422,25.0000,36.0000,93.153630
robust_03,423,25.0000,0.0000,98.832807
robust_03,423,25.0000,12.0000,97.933011
robust_03,423,25.0000,24.0000,97.231898
robust_03,423,25.0000,36.0000,91.662449
robust_03,424,25.0000,0.0000,97.872759
robust_03,424,25.0000,12.0000,97.116145
robust_03,424,25.0000,24.0000,90.123407
robust_03,424,25.0000,36.0000,94.039841
robust_03,425,25.0000,0.0000,98.384680
robust_03,425,25.0000,12.0000,96.872442
robust_03,425,25.0000,24.0000,93.339642
robust_03,425,25.0000,36.0000,93.931916
robust_03,426,25.0000,0.0000,100.663653
robust_03,426,25.0000,12.0000,98.164371
robust_03,426,25.0000,24.0000,93.110616
robust_03,426,25.0000,36.0000,92.021817
robust_03,427,25.0000,0.0000,100.026650
robust_03,427,25.0000,12.0000,95.239356
robust_03,427,25.0000,24.0000,95.977026
robust_03,427,25.0000,36.0000,93.825820
robust_03,428,25.0000,0.0000,98.082431
robust_03,428,25.0000,12.0000,98.141757
robust_03,428,25.0000,24.0000,97.661928
robust_03,428,25.0000,36.0000,93.467282
robust_03,429,25.0000,0.0000,99.751131
robust_03,429,25.0000,12.0000,97.740233
robust_03,429,25.0000,24.0000,94.035727
robust_03,429,25.0000,36.0000,91.967332
robust_03,430,25.0000,0.0000,103.818889
robust_03,430,25.0000,12.0000,97.951413
robust_03,430,25.0000,24.0000,92.595539
robust_03,430,25.0000,36.0000,92.071697
robust_03,431,25.0000,0.0000,99.815553
robust_03,431,25.0000,12.0000,100.916175
robust_03,431,25.0000,24.0000,95.062768
robust_03,431,25.0000,36.0000,94.198494
robust_03,432,25.0000,0.0000,103.303623
robust_03,432,25.0000,12.0000,96.591510
robust_03,432,25.0000,24.0000,94.814863
robust_03,432,25.0000,36.0000,97.763455
robust_03,433,25.0000,0.0000,98.633282
robust_03,433,25.0000,12.0000,93.104508
robust_03,433,25.0000,24.0000,94.875736
robust_03,433,25.0000,36.0000,92.822276
robust_03,434,25.0000,0.0000,101.407856
robust_03,434,25.0000,12.0000,99.215189
robust_03,434,25.0000,24.0000,93.380217
robust_03,434,25.0000,36.0000,95.924453
robust_03,435,25.0000,0.0000,98.545582
robust_03,435,25.0000,12.0000,95.659129
robust_03,435,25.0000,24.0000,96.811251
robust_03,435,25.0000,36.0000,96.887784
robust_03,436,25.0000,0.0000,99.762567
robust_03,436,25.0000,12.0000,98.484536
robust_03,436,25.0000,24.0000,94.617365
robust_03,436,25.0000,36.0000,92.658425
robust_03,437,25.0000,0.0000,101.191327
robust_03,437,25.0000,12.0000,98.366824
robust_03,437,25.0000,24.0000,96.693591
robust_03,437,25.0000,36.0000,95.032477
robust_03,438,25.0000,0.0000,97.237184
robust_03,438,25.0000,12.0000,95.990188
robust_03,438,25.0000,24.0000,96.459616
robust_03,438,25.0000,36.0000,93.510754
robust_03,439,25.0000,0.0000,102.879559
robust_03,439,25.0000,12.0000,98.934691
robust_03,439,25.0000,24.0000,98.439901
robust_03,439,25.0000,36.0000,91.298635
robust_03,440,25.0000,0.0000,99.714188
robust_03,440,25.0000,12.0000,99.837747
robust_03,440,25.0000,24.0000,92.323349
robust_03,440,25.0000,36.0000,93.284943
robust_03,441,25.0000,0.0000,100.530409
robust_03,441,25.0000,12.0000,95.847906
robust_03,441,25.0000,24.0000,97.682913
robust_03,441,25.0000,36.0000,90.216630
robust_03,442,25.0000,0.0000,99.372976
robust_03,442,25.0000,12.0000,98.297354
robust_03,442,25.0000,24.0000,92.969091
robust_03,442,25.0000,36.0000,94.758146
robust_03,443,25.0000,0.0000,102.082389
robust_03,443,25.0000,12.0000,98.572026
robust_03,443,25.0000,24.0000,95.048670
robust_03,443,25.0000,36.0000,95.404823
robust_03,444,25.0000,0.0000,99.109145
robust_03,444,25.0000,12.0000,96.543604
robust_03,444,25.0000,24.0000,100.027079
robust_03,444,25.0000,36.0000,95.228307
robust_03,445,25.0000,0.0000,97.668254
robust_03,445,25.0000,12.0000,98.979018
robust_03,445,25.0000,24.0000,97.395954
robust_03,445,25.0000,36.0000,92.629316
robust_03,446,25.0000,0.0000,100.931580
robust_03,446,25.0000,12.0000,96.166075
robust_03,446,25.0000,24.0000,95.402114
robust_03,446,25.0000,36.0000,95.092526
robust_03,447,25.0000,0.0000,99.112474
robust_03,447,25.0000,12.0000,100.054568
robust_03,447,25.0000,24.0000,93.784953
robust_03,447,25.0000,36.0000,96.419106
robust_03,448,25.0000,0.0000,101.488210
robust_03,448,25.0000,12.0000,99.070740
robust_03,448,25.0000,24.0000,94.717876
robust_03,448,25.0000,36.0000,93.918436
robust_03,449,25.0000,0.0000,98.194839
robust_03,449,25.0000,12.0000,100.423013
robust_03,449,25.0000,24.0000,96.994533
robust_03,449,25.0000,36.0000,91.895409
robust_03,450,25.0000,0.0000,98.575303
robust_03,450,25.0000,12.0000,99.010511
robust_03,450,25.0000,24.0000,96.891547
robust_03,450,25.0000,36.0000,91.960624
robust_03,451,25.0000,0.0000,100.814731
robust_03,451,25.0000,12.0000,99.223709
robust_03,451,25.0000,24.0000,93.177266
robust_03,451,25.0000,36.0000,92.245271
robust_03,452,25.0000,0.0000,98.030273
robust_03,452,25.0000,12.0000,98.288359
robust_03,452,25.0000,24.0000,96.866742
robust_03,452,25.0000,36.0000,95.161660
robust_03,453,25.0000,0.0000,102.817806
robust_03,453,25.0000,12.0000,98.332377
robust_03,453,25.0000,24.0000,93.899211
robust_03,453,25.0000,36.0000,94.766098
robust_03,454,25.0000,0.0000,99.926735
robust_03,454,25.0000,12.0000,96.350603
robust_03,454,25.0000,24.0000,96.164067
robust_03,454,25.0000,36.0000,93.073350
robust_03,455,25.0000,0.0000,98.680289
robust_03,455,25.0000,12.0000,98.327720
robust_03,455,25.0000,24.0000,93.420327
robust_03,455,25.0000,36.0000,92.415564
robust_03,456,25.0000,0.0000,100.115465
robust_03,456,25.0000,12.0000,97.021738
robust_03,456,25.0000,24.0000,98.607920
robust_03,456,25.0000,36.0000,93.926694
robust_03,457,25.0000,0.0000,102.051604
robust_03,457,25.0000,12.0000,96.097195
robust_03,457,25.0000,24.0000,95.079673
robust_03,457,25.0000,36.0000,93.379384
robust_03,458,25.0000,0.0000,101.929920
robust_03,458,25.0000,12.0000,96.773996
robust_03,458,25.0000,24.0000,97.059288
robust_03,458,25.0000,36.0000,94.081443
robust_03,459,25.0000,0.0000,101.105721
robust_03,459,25.0000,12.0000,99.564278
robust_03,459,25.0000,24.0000,96.139455
robust_03,459,25.0000,36.0000,95.859921
robust_03,460,25.0000,0.0000,100.279189
robust_03,460,25.0000,12.0000,99.208434
robust_03,460,25.0000,24.0000,92.144695
robust_03,460,25.0000,36.0000,93.522574
robust_03,461,25.0000,0.0000,98.624518
robust_03,461,25.0000,12.0000,95.051901
robust_03,461,25.0000,24.0000,95.625548
robust_03,461,25.0000,36.0000,93.289021
robust_03,462,25.0000,0.0000,99.662157
robust_03,462,25.0000,12.0000,100.622805
robust_03,462,25.0000,24.0000,93.863046
robust_03,462,25.0000,36.0000,90.118730
robust_03,463,25.0000,0.0000,102.020879
robust_03,463,25.0000,12.0000,97.373824
robust_03,463,25.0000,24.0000,96.127392
robust_03,463,25.0000,36.0000,94.708950
robust_03,464,25.0000,0.0000,98.132761
robust_03,464,25.0000,12.0000,98.731732
robust_03,464,25.0000,24.0000,93.889825
robust_03,464,25.0000,36.0000,92.732705
robust_03,465,25.0000,0.0000,99.138583
robust_03,465,25.0000,12.0000,97.172268
robust_03,465,25.0000,24.0000,96.488958
robust_03,465,25.0000,36.0000,94.098742
robust_03,466,25.0000,0.0000,104.647210
robust_03,466,25.0000,12.0000,99.838310
robust_03,466,25.0000,24.0000,96.615530
robust_03,466,25.0000,36.0000,95.287734
robust_03,467,25.0000,0.0000,100.436564
robust_03,467,25.0000,12.0000,97.015374
robust_03,467,25.0000,24.0000,95.113251
robust_03,467,25.0000,36.0000,93.648861
robust_03,468,25.0000,0.0000,103.812479
robust_03,468,25.0000,12.0000,96.433666
robust_03,468,25.0000,24.0000,99.161944
robust_03,468,25.0000,36.0000,95.633787
robust_03,469,25.0000,0.0000,97.320014
robust_03,469,25.0000,12.0000,97.276463
robust_03,469,25.0000,24.0000,94.272866
robust_03,469,25.0000,36.0000,92.851551
robust_03,470,25.0000,0.0000,96.630799
robust_03,470,25.0000,12.0000,96.340431
robust_03,470,25.0000,24.0000,95.300216
robust_03,470,25.0000,36.0000,91.717650
robust_03,471,25.0000,0.0000,97.017255
robust_03,471,25.0000,12.0000,98.882063
robust_03,471,25.0000,24.0000,100.205631
robust_03,471,25.0000,36.0000,89.546964
robust_03,472,25.0000,0.0000,99.589313
robust_03,472,25.0000,12.0000,97.326796
robust_03,472,25.0000,24.0000,94.994005
robust_03,472,25.0000,36.0000,97.577712
robust_03,473,25.0000,0.0000,100.159778
robust_03,473,25.0000,12.0000,99.373591
robust_03,473,25.0000,24.0000,94.991386
robust_03,473,25.0000,36.0000,95.082333
robust_03,474,25.0000,0.0000,97.183781
robust_03,474,25.0000,12.0000,97.462194
robust_03,474,25.0000,24.0000,93.189366
robust_03,474,25.0000,36.0000,96.627309
robust_03,475,25.0000,0.0000,100.357269
robust_03,475,25.0000,12.0000,98.171549
robust_03,475,25.0000,24.0000,100.417716
robust_03,475,25.0000,36.0000,91.721241
robust_03,476,25.0000,0.0000,102.780131
robust_03,476,25.0000,12.0000,97.320318
robust_03,476,25.0000,24.0000,97.040042
robust_03,476,25.0000,36.0000,95.151465
robust_03,477,25.0000,0.0000,100.592836
robust_03,477,25.0000,12.0000,99.323743
robust_03,477,25.0000,24.0000,95.307922
robust_03,477,25.0000,36.0000,91.116723
robust_03,478,25.0000,0.0000,101.853720
robust_03,478,25.0000,12.0000,99.710578
robust_03,478,25.0000,24.0000,97.790144
robust_03,478,25.0000,36.0000,92.927429
robust_03,479,25.0000,0.0000,99.102294
robust_03,479,25.0000,12.0000,96.734814
robust_03,479,25.0000,24.0000,94.942468
robust_03,479,25.0000,36.0000,94.005858
robust_03,480,25.0000,0.0000,100.283073
robust_03,480,25.0000,12.0000,101.524622
robust_03,480,25.0000,24.0000,92.677220
robust_03,480,25.0000,36.0000,97.784474
robust_03,481,25.0000,0.0000,99.140721
robust_03,481,25.0000,12.0000,97.779497
robust_03,481,25.0000,24.0000,95.975112
robust_03,481,25.0000,36.0000,91.297146
robust_03,482,25.0000,0.0000,104.405028
robust_03,482,25.0000,12.0000,97.346560
robust_03,482,25.0000,24.0000,98.380170
robust_03,482,25.0000,36.0000,92.757078
robust_03,483,25.0000,0.0000,100.972453
robust_03,483,25.0000,12.0000,96.407596
robust_03,483,25.0000,24.0000,96.876904
robust_03,483,25.0000,36.0000,97.443159
robust_03,484,25.0000,0.0000,103.695484
robust_03,484,25.0000,12.0000,100.179101
robust_03,484,25.0000,24.0000,96.542562
robust_03,484,25.0000,36.0000,91.032824
robust_03,485,25.0000,0.0000,97.137057
robust_03,485,25.0000,12.0000,97.903397
robust_03,485,25.0000,24.0000,95.966033
robust_03,485,25.0000,36.0000,95.173473
robust_03,486,25.0000,0.0000,97.321053
robust_03,486,25.0000,12.0000,100.427988
robust_03,486,25.0000,24.0000,99.374306
robust_03,486,25.0000,36.0000,98.065150
robust_03,487,25.0000,0.0000,98.896840
robust_03,487,25.0000,12.0000,97.657651
robust_03,487,25.0000,24.0000,95.966488
robust_03,487,25.0000,36.0000,94.548214
robust_03,488,25.0000,0.0000,101.018327
robust_03,488,25.0000,12.0000,97.911479
robust_03,488,25.0000,24.0000,96.668381
robust_03,488,25.0000,36.0000,94.921384
robust_03,489,25.0000,0.0000,103.717958
robust_03,489,25.0000,12.0000,95.633986
robust_03,489,25.0000,24.0000,93.736230
robust_03,489,25.0000,36.0000,91.890434
robust_03,490,25.0000,0.0000,98.270728
robust_03,490,25.0000,12.0000,97.540957
robust_03,490,25.0000,24.0000,94.424573
robust_03,490,25.0000,36.0000,96.266626
robust_03,491,25.0000,0.0000,98.154187
robust_03,491,25.0000,12.0000,98.537286
robust_03,491,25.0000,24.0000,96.426929
robust_03,491,25.0000,36.0000,93.363026
robust_03,492,25.0000,0.0000,98.598730
robust_03,492,25.0000,12.0000,97.788780
robust_03,492,25.0000,24.0000,98.016947
robust_03,492,25.0000,36.0000,93.897103
robust_03,493,25.0000,0.0000,102.522014
robust_03,493,25.0000,12.0000,97.953444
robust_03,493,25.0000,24.0000,97.140491
robust_03,493,25.0000,36.0000,96.540225
robust_03,494,25.0000,0.0000,99.469664
robust_03,494,25.0000,12.0000,94.336347
robust_03,494,25.0000,24.0000,97.358750
robust_03,494,25.0000,36.0000,96.661083
robust_03,495,25.0000,0.0000,104.440183
robust_03,495,25.0000,12.0000,96.550784
robust_03,495,25.0000,24.0000,99.883157
robust_03,495,25.0000,36.0000,97.102919
robust_03,496,25.0000,0.0000,99.604777
robust_03,496,25.0000,12.0000,98.247299
robust_03,496,25.0000,24.0000,96.012291
robust_03,496,25.0000,36.0000,93.949900
robust_03,497,25.0000,0.0000,99.640801
robust_03,497,25.0000,12.0000,100.961043
robust_03,497,25.0000,24.0000,98.049437
robust_03,497,25.0000,36.0000,96.620797
robust_03,498,25.0000,0.0000,99.502025
robust_03,498,25.0000,12.0000,97.210867
robust_03,498,25.0000,24.0000,96.959901
robust_03,498,25.0000,36.0000,94.877462
robust_03,499,25.0000,0.0000,99.642293
robust_03,499,25.0000,12.0000,95.696719
robust_03,499,25.0000,24.0000,98.481651
robust_03,499,25.0000,36.0000,95.149031
robust_03,500,25.0000,0.0000,99.962323
robust_03,500,25.0000,12.0000,97.003499
robust_03,500,25.0000,24.0000,95.864953
robust_03,500,25.0000,36.0000,91.651944
robust_03,501,25.0000,0.0000,98.521622
robust_03,501,25.0000,12.0000,95.747886
robust_03,501,25.0000,24.0000,96.139300
robust_03,501,25.0000,36.0000,93.126239
robust_03,502,25.0000,0.0000,101.153657
robust_03,502,25.0000,12.0000,95.918706
robust_03,502,25.0000,24.0000,95.079118
robust_03,502,25.0000,36.0000,92.732489
robust_03,503,25.0000,0.0000,99.756783
robust_03,503,25.0000,12.0000,96.622630
robust_03,503,25.0000,24.0000,96.368379
robust_03,503,25.0000,36.0000,94.009207
robust_03,504,25.0000,0.0000,101.241788
robust_03,504,25.0000,12.0000,100.107985
robust_03,504,25.0000,24.0000,94.613189
robust_03,504,25.0000,36.0000,95.555913
robust_03,505,25.0000,0.0000,102.111640
robust_03,505,25.0000,12.0000,99.043178
robust_03,505,25.0000,24.0000,95.935542
robust_03,505,25.0000,36.0000,93.500605
robust_03,506,25.0000,0.0000,100.131652
robust_03,506,25.0000,12.0000,101.214077
robust_03,506,25.0000,24.0000,96.202569
robust_03,506,25.0000,36.0000,97.265303
robust_03,507,25.0000,0.0000,100.970879
robust_03,507,25.0000,12.0000,97.904718
robust_03,507,25.0000,24.0000,98.792458
robust_03,507,25.0000,36.0000,96.100175
robust_03,508,25.0000,0.0000,97.397219
robust_03,508,25.0000,12.0000,99.229801
robust_03,508,25.0000,24.0000,96.342466
robust_03,508,25.0000,36.0000,95.102234
robust_03,509,25.0000,0.0000,103.078860
robust_03,509,25.0000,12.0000,100.534037
robust_03,509,25.0000,24.0000,95.632629
robust_03,509,25.0000,36.0000,91.428420
robust_03,510,25.0000,0.0000,102.012246
robust_03,510,25.0000,12.0000,99.598410
robust_03,510,25.0000,24.0000,96.006286
robust_03,510,25.0000,36.0000,94.460317
robust_03,511,25.0000,0.0000,101.902307
robust_03,511,25.0000,12.0000,99.703106
robust_03,511,25.0000,24.0000,94.169131
robust_03,511,25.0000,36.0000,92.616995
robust_03,512,25.0000,0.0000,97.411696
robust_03,512,25.0000,12.0000,96.278028
robust_03,512,25.0000,24.0000,97.141830
robust_03,512,25.0000,36.0000,96.826573
robust_03,513,25.0000,0.0000,104.845710
robust_03,513,25.0000,12.0000,97.768291
robust_03,513,25.0000,24.0000,97.177972
robust_03,513,25.0000,36.0000,95.280577
robust_03,514,25.0000,0.0000,98.268310
robust_03,514,25.0000,12.0000,96.896209
robust_03,514,25.0000,24.0000,97.375187
robust_03,514,25.0000,36.0000,92.395701
robust_03,515,25.0000,0.0000,97.094068
robust_03,515,25.0000,12.0000,98.088131
robust_03,515,25.0000,24.0000,98.571815
robust_03,515,25.0000,36.0000,93.386168
robust_03,516,25.0000,0.0000,101.701073
robust_03,516,25.0000,12.0000,97.925530
